question_id;context_question;question_text;modelantwoord_deel1_prefix;modelantwoord_deel1_completion;modelantwoord_deel2_prefix;modelantwoord_deel2_completion;student_id;antwoord_deel1_prefix;antwoord_deel1_completion;antwoord_deel2_prefix;antwoord_deel2_completion;ai_score_deel1;ai_score_deel2;ai_score_total;ai_confidence;deel1_light_highlight;deel1_dark_highlight;deel2_light_highlight;deel2_dark_highlight;pt1_similar_right;pt1_similar_wrong;pt1_sim_response_1;pt1_sim_response_score_1;pt1_sim_response_2;pt1_sim_response_score_2;pt1_sim_response_3;pt1_sim_response_score_3;pt2_similar_right;pt2_similar_wrong;pt2_sim_response_1;pt2_sim_response_score_1;pt2_sim_response_2;pt2_sim_response_score_2;pt2_sim_response_3;pt2_sim_response_score_3;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;5;Stap 1;"doordat nederlandse fabrieken de kunstmatige vanille uitvoert. 
gaan meer landen importeren vanuit nederland in plaats van uit madagaskar doordat er minder word geimporteerd door andere landen bij madagasker word er ook minder geproduceerd en dat leid tot werkloosheid binnen het land.";Stap 2;doordat de nederlandse fabrieken de kunstmatige vanille zelf produceert. hoeft er minder geimporteerd te worden vanuit madaskar naar nederland doordat er minder geimporteerd word. word er ook minder geproduceerd dus ook minder werkgelegenheid in madagaskar.;1;1;2;85;madagaskar, importeren;vanille, minder, geimporteerd;vanille, madagaskar;minder, werkgelegenheid;10;0;"omdat er in nederland kunstmatige vanille wordt gemaakt, importeren Nederlanders ook minder uit Madagaskar.	";1;"doordat er dus ook vanilleproductie is ontstaan in Nederland europa dus gaan steeds meer landen eerder naar Nederland dus komt er minder werkgelegenheid in madagaskar	";1;"De productie van kunstmatige vanille zorgt ervoor dat nederland minder of zelfs niks meer importeerd vanuit madagaskar	";1;10;0;"doordat nederland kustmatige vanille produceert word er minder geimporteerd uit madagaskar waardoor daar minder werkgelegenheid is.	";1;"	omdat nederland goedkoper kunstmatige vanille verkoopt aan andere landen \r\nverkoopt madagaskar minder duurder echte vanille want die hoeven mensen dan niet meer. daardoor is er minder werk te doen en dus minder werkgelegenheid	";1;"andere landen gaan vanille kopen van Nederland daardoor moet Madagaskar minder produceren \r\ndus is er minder werk	";1;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;6;Stap 1;"omdat als wij het zelf kunnen maken is het product beveiligd dus als er iets met de vanille in madagaskar zou gebeuren dan zouden we niet afhankelijk zijn van hun export
dus minder klanten voor vanille uit madagaskar
hierdoor komt er minder werkgelegenheid in madagaskar";Stap 2;"ook betekent het dat als nederland kunstmatige vanille exporteert 
dat wij een deel van de economie overnemen om dat wij de vraag voor vanille bijvullen in anderen landen 
dit betekent dus dat madagaskar niet alleen nederland verliest 
maar ook iedereen waar nederland vanille naar export";1;0;1;77;product, beveiligd, madagaskar;vanille, minder, klanten;economie, nederland;vanille, madagaskar, verliest;10;0;als er geen vraag is naar vanille uit madagaskar ze hoefen dan minder te produceren;1;"in madagaskar komt er minder werk doordat wij kuntsmattige vanille gaan produceren dus gaan ze bij ons vanille halen.	";1;"in madagaskar komt er minder werk doordat wij kuntsmattige vanille gaan produceren dus gaan ze bij ons vanille halen.	";1;9;1;"omdat nederland de vanille kan verkopen in de eu landen waardoor er in madagaskar minder export is	";1;en als nederland geen vanille invoert van madagaskar dan worden er mensen weggestuurd van hun werk in de vanilleproductie op madagaskar;1;"ook komt de originele vanille uit een ander land dus moet nederland veel betalen om het te inporteren en dan moeten ze het ook nog duur verkopen in de wiinkel om winst te maken dus veel consumenten kopen dan de kunstamtige vanille omdat dat goedkoper is	";0;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;7;Stap 1;door dat er een nieuwe concurrent is die ook vanilie verkoopt gaan de landen die eerst bij madagascar kochten nu bij nederland kopen omdat het mischien goedkoper of betere kwaliteit heeft waardoor madagaskar minder gaat verkopen waardoor de werkgelegenheid van madagascar gaat dalen.;Stap 2;door dat er een nieuwe concurrent is die ook vanilie verkoopt gaan de landen die eerst bij madagascar kochten nu bij nederland kopen omdat het mischien goedkoper of betere kwaliteit heeft waardoor madagaskar minder gaat verkopen waardoor de werkgelegenheid van madagascar gaat dalen.;1;1;2;84;goedkoper, kwaliteit;concurrent, vanille, verkoopt;omlaag, vanille;minder, werkgelegenheid, productie;10;0;als nederland veel verkoopt dan gaat madagaskar waarschijnelijk minder verkopen om dat nederland ook veel verkoopt;1;"door dat de nederlanders meer gaan produceren en gaan verkopen aan het buitenland maken de mensen in madagaskar veel weiniger	";1;"als nederland veel verkoopt zal het ervoor zorgen dat in madagaskar minder word verkocht	";1;9;1;"dus madagaskar hoeft minder te produceren omdat nederland nu ook verkoopt	";1;hier door wordt er dus voor madagaskar minder producten verkocht en pakken wij nederlanders meer geld en productie van de madagaskers af.;1;in madagasker is het minder geregeld dan in nederland in nederland kan je beter verkopen en is de economische groei beter dan in madagasker;0;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;8;Stap 1;omdat je in de vanille productie in madagaskar minder wordt omdat er meer gevraagd wordt naar kunstmatige vanille. hoe minder de vraag naar een product is moet er ook minder aangeboden worden. wat kan leiden door minder omzet waardoor je mensen moet ontslagen gaan worden omat je niet meer de loon voor hun kan betalen. dus is het werkgeledenheid aan het dalen;Stap 2;omdat er hier in nederland de vraag groot is naar kunstmatige vanille moet de aanbod ook vergroten en moet er dus meer geproduceerd worden. door meer te gaan produceren moet je meer medewerkers hebben dus is de werkgelegenheid aan het stijgen.;1;1;2;76;madagaskar, minder, product, aangeboden;vanille, minder, vraag;vergroten, aanbod, nederland;vanille, werkgelegenheid, stijgen;10;0;"als er minder vraag is naar vanille op madagaskar, kunnen de vanille bedrijven minder loon betalen voor hun werknemers.	";1;als er kunstmatige vanille door nederlandse fabrieken zorgt er voor dat er minder werk is voor de vanilleproductie in madagaskar omdat zij dan minder mensen nodig hebben en veel geld verdien.;1;"er word minder vanille uit madagaskar gekocht, dus ze hoeven ook minder te produceren, waardoor er minder werk is voor mensen	";1;5;5;de vraag naar kunstmatige vanille word groter.;1;"Door de stijging van de vraag naar kunstmatige vanille betekent dus dat er meer aanbod op arbeid is op productie van kunstmatige vanille en dus heb je minder produceert in mdagagastkar en dus minder werkgelegenheid	";1;meer landen gaan vanile kopen van Nederland dan Madagaskar, dus hoe meer ze gaan verkopen hoe meer fabrieken ze kunnen bouwen en meer mensen kunnen dan werken.;0;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;9;Stap 1;Doordat Nederland ook vanille verkoopt en de vraag ernaar best veel is. Kun je moeilijk zoveel betalen voor vanille en de mensen die ervoor werken in madagaskar worden helemaal kapot van het werken.;Stap 2;En Nederland heeft kunstmatige vanille fabriek en daardoor hebben de mensen in Madagaskar meer rust en hoeven zich niet kapot te werken. En er kunnen weer meer mensen werken en daardoor zal de werkgelegenheid dalen.;0;0;0;83;moeilijk, madagaskar, kapot, vraag, veel;vanille, verkoopt;dalen, mensen, werken, niet;vanille, madagaskar, werkgelgenheid;10;0;"Doordat er veel vraag naar vanille uit Nederland. Daalt de verkoop van vanille uit Madagaskar.	";1;"de vraag naar vanille in madagaskar kan enorm dalen omdat veel mensen de kunstmatige vanille uit nederland willen.	";1;"Omdat er in Nederland nu veel vraag is naar kunstmatige vanille daalt de vrag naar de vanille in Madagaskar. als ze daar minder verkopen is er ook minder werk waardoor er meer werkloosheid is in Madagaskar	";1;9;1;"de werkgelegenheid daalt in Madagaskar en ze verkopen ook minder dus alles daalt daar terwijl in Nederland stijgt de werkgelegenheid en stijgt het aantal verkochte kunstmatige vanille dus voor Nederland is dat goed.	";1;doordat mensen hun vanille uit nederland haalt zijn er niet meer zoveel mensen nodig in madagaskar en gaan mensen hun baan kwijt raken;1;"Vraag voor Nederland of er werknemers zijn die in madagaskar willen werken voor meer werknemers in de vanilleproductie.	";0;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;10;Stap 1;omdat als wij in nederland eigen kunstmatige vanille gaan maken in fabrieken en wij maken het beter bijvoorbeeld met betere machines of betere stoffen erin en meer personeel dan maken wij het beter dan in madagasker en dan hoeveen wij het niet meer te kopen van madagasker want wij maken het beter;Stap 2;en als nederland de vanille niet van madagasker koopt dan krijgen zer minder inkomsten binnen en dan worden ze met minder geld betaald de mensen die daar werken in madagasker in de fabrieken en dan kunnen ze worden ontslagen of minder worden betaald want nederland hoeft het niet meer van madagasker want ze maken zelf betere vanille of van een betere kwaliteit;0;1;1;70;niet, kopen, madagaskar;vanille, maken, beter;madagasker, inkomsten, ontslagen;vanille, minder, werken;9;1;"wij produceren meer kunstmatige vanille en wij verkopen/ houden het in nederland. dus zij hoeven ook minder te importen/ ons vanille is goedekoper dan die van madagaskar.	";1;Als mensen de kunstmatige vanille uit nederland beter vinden dan gaan ze die ook kopen, en dan gaan de zaken beter voor het nederlandse fabriek.;1;omdat het hier in nederland geproduceerd wordt en de kunstmatige vanille makkelijker te verwerken is in producten;0;9;1;"omdat nederland goedkoper kunstmatige vanille verkoopt aan andere landen \r\nverkoopt madagaskar minder duurder echte vanille want die hoeven mensen dan niet meer. daardoor is er minder werk te doen en dus minder werkgelegenheid	";1;"en als in nederland veel wordt geproduceerd dan is er is madagaskar minder vraag naar de vanille daar dus geen werkgelegenheid	";1;mensen in madagasker willen dat ook hebben dus ze kopen het vanuit nederland waardoor daar geen vanille meer gemaakt hoeft te worden dus dan hebben minder mensen werk;0;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;1;Stap 1;Door de lidmaatschap van de EU kunnen we meer handelen met andere landen exporteren en importeren. Door de export van ons land en de EU is er meer vraag naar onze producten en kunnen wij die maken voor de andere landen;Stap 2;Andere landen kopen het bij ons land in en blijven dat doen met het handelen van producten waardoor ons land een goed inkomen heeft aan export. Ons land en bevolking proviteert daarvan omdat dan de inkomen veel groter zijn door de samenwerkingen. Daarom is de EU goed voor de Nederlandse export.;1;1;2;88;meer, exporteren, landen, producten, vraag;lidmaatschap, EU;samenwerkingen, Nederlandse;handelen, export, EU, goed;5;5;omdat we dan meer kunnen importeren uit andere landen binnen de EU;0;"Za kan meer exporteren naar het EU landen	";0;"doordat we lit zijn van de EU kunnen kunnen we vrij goederen naar een ander land exporteren	";1;8;2;waardoor meer landen uit de eu willen importeren uit Nederland dus dan is dat goed voor onze export en zo hebben we een hoge inkomen;0;"daardoor gaat de export van nederland flink vooruit en verdienden we meer dan dat we zelf inkopen	";1;"door veel export verdiend nederland veel geld en maken ze ook gelijk goede omzet door de export.	";1;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;2;Stap 1;als wij ietsexporteren nssr buiten de EU moeten wij waarschijnlijk meer betalen maar zij ook als je lid bent van de deu hebben we dus ook allemaal dezelfde munt eenheid;Stap 2;en omdat wij allemaal dezelfde munteenheid hebben is er dus ook geen sprake van een wisselkoers en omdat mensen in de eu allemaal lid zijn verhsndelen wij ook voor goedkoper aan de landen die lid zijn van de EU;0;1;1;76;munt, eenheid, meer, betalen;ietsexporteren, dezelfde;wisselkoers, allemaal, lid;goedkoper, geen, EU;5;5;"Als wij iets willen exporten of importeren dan kunnen wij dit makkelijk doen met de EU landen want daar geld bijna dezelfde regels.	";1;"doordat we lid zijn van de eu, hebben we geen extra kosten als we exporteren naar eu-landen, dus hebben we meer winst	";1;"zodra de vracht naar de europese unie word geexport. krijgen wij geld binnen	";0;10;0;"Omdat bijna alle landen in de EU met de euro betalen. dus dat betekent ook dat er geen wisselkoers is en ze moeten letten hoeveel ze uitgeven om precies te zijn.	";1;in de EU is ook de meeste landen betalen met de euromunt dus ook geen last van wisselenden koersen;1;"door de vrije handel kost het minder moeite en geld want de EU landen hebben voor het meest dezelvde munt die dus ook niet ingewisseld hoeft te worden	";1;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;3;Stap 1;omdat wij in de eu zitten zijn er afspraken gemaakt over handelen met elkaar in deze afspraken staan dat landen in de eu vrij met elkaar kunnen handelen zonder er invoerrechten er over te betallen ;Stap 2;omdat er dus vrijgehandeld kan worden binnen de eu is het voor landen in de eu heel aan trekkelijk om met anderen in de eu te handelen ze hoeven dan geen extra geld te betalen voor de producten in hun land te krijgen daar door kopen landen dus veel bij landen in de eu en dus ook in nederland ;1;1;2;91;hndelen, afspraken, vrij;landen, zonder, invoerrechten;handelen, geld, eu;geen, extra, landen;6;4;"omdat we in de eu zitten kunnen we handel doen met andere landen in de eu zonder maatregelen	";1;de landen in de eu onderhandelen veel met elkaar dus het is niet moeilijk om te vekopen;1;"zo kunnen wij met veel landen onderhandelen	";0;5;5;nederland kan producten verkopen aan andere landen van de eu omdat het in een ander land niet mogelijk is om dat product te maken of groeien. Verder is het ook goed voor de handel want andere landen doen dan het zelfde ook terug;0;en dan gaan anderen landen in de EU goederen in Nederland kopen;1;"Andere landen proviteren er soms niet van die in de EU zitten. Als die landen de producten niet exporteren, kan Nederland dat wel doen en daar verdiend Nederland meer geld mee.	";0;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;4;Stap 1;Je kan makkelijker handelen omdat landen dichterbij zijn en in het zelfde lidmaatschap zitten dat ervoor zorgt dat je producten makkelijker kan verhandelen.;Stap 2;En omdat je makkelijker kan handelen met andere landen omdat ze in het zelfde lidmaatschap zitten krijgt Nederland makkelijker meer geld omdat ze minder hoeven te betalen op de export en dus meer geld krijgen wat goed is voor de Nederlandse export.;0;1;1;79;makkelijker, dichterbij;landen, producten, lidmaatschap;Nederland, Nederlandse, handelen, meer;makkelijker, export;8;2;"Je kunt makkelijker handelen met andere landen.	";1;"binnen de eu is het makkelijker om te handelen met verschillende landen.	";1;Hierdoor kunnen wij makkelijker onderhandelen met andere landen;0;8;2;"Dit maakt het ook goedkoper om te exporteren waardoor meer landen goederen laten importeren uit nederland hierdoor maakt nederland veel winst.	";1;Dus nederlands heeft minder kosten bij export en daardoor maakt die meer winst;1;"en meer nederlandse export naar de eu dus veel export is goed nederland want je wilt natuurlijk dat er meer geld komt dan het gaat	";0;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;5;Stap 1;Zodat mensen onze producten die hier worden gemaakt ook in andere landen kunnen zien of proeven en daar meer van willen kopen. ;Stap 2;Ze kunnen daardoor natuurlijk meer van onze producten kopen zodat wij er geld aan verdienen, of dat ze daardoor naar ons land op vakantie gaan omdat het nog best dichtbij ligt (daardoor is er meer kans dat ze voor nederlands kiezen omdat het in europa ligt) door de producten die wij in dat land verkopen. Waardoor wij meer winst maken.;0;0;0;94;mensen, meer, kopen;producten, landen;winst, kopen, verdienen;meer, nederlands;2;8;"zo krijgen wij ook producten van de andere landen in de eu.	";1;"meerdere landen kopen onze producten	";0;"omdat je dingen kan kopen die in andere landen betere kwaliteit zijn	";0;5;5;zo komt het dus ook dat meer landen dingen gaan kopen uit Nederland;0;"daardoor gaan mensen ook sneller wat van Nederland kopen en hebben wij meer export	";1;"en daardoor verdienen wij wel geld op onze producten buiten nederland maar wel in de EU.	";1;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;6;Stap 1;omdat wij lid zijn van de eu hoeven wij niet nog rekening te houden met wisselkoersen en of vreemde faluta, omdat dat niet hoeft hebben we geen extra kosten. ;Stap 2;veel mensen van andere eu landen komen naar nederland en alles wat hun mee nemen naar huis is ook exprot voor ons. vrienden en famlie zien dat willen die producten ook hebben en gaan het dan ook bestellen of naar Nederland, waardoor de export nog meer groeid;1;0;1;85;geen, extra, faluta;niet, wisselkoersen;meer, groeid, voor;nederland, producten, Nederland;5;5;"omdat ze geen extra kosten hoeven te betalen voor de wisselkoers	";0;"want dan hoeven ze de wisselkoers niet te gebruiken om alles om te rekenen	";0;dan hoeven we geen invoer kosten te betalen;1;4;6;"omdat mensen dan meer betrokken worden bij de nederlandse export	";0;"zo komt het dus ook dat meer landen dingen gaan kopen uit Nederland	";0;"meerdere landen zullen dan vanuit nederland dingen importen naar hun eigen land	";1;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;7;Stap 1;als het land lid is van de eu is het goed voor handeling meer landen vertrouwen Nederland en willen meer handeling mt landen die in de EU zitten dan als je niet in de EU zit;Stap 2;door dat de handeling meer is krijg je meer geld binnen doordat mensen het land vertrouwn dus Nederland krijgt meer geld binnen en is het ook makkelijker voor Nederland om producten te laten importen want landen willen sneller handelen met landen in de EU dus dingen laten importen is ook makkelijker voor Nederland;1;1;2;93;lid, EU, landen;goed, handeling, meer;importeren, geld, sneller;meer, makkelijker, Nederland;8;2;Omdat Nederland dan mag handelen met landen in de EU;1;nederland kan daar door makkelijker handelen met andere landen in de EU;1;Europese landen vertrouwen Nederland sneller dan een land buiten de EU omdat Nederland ook een deel is van de EU;0;8;2;"Dit maakt het ook goedkoper om te exporteren waardoor meer landen goederen laten importeren uit nederland hierdoor maakt nederland veel winst.	";1;"en meer nederlandse export naar de eu dus veel export is goed nederland want je wilt natuurlijk dat er meer geld komt dan het gaat	";0;Het wordt makkelijker om goederen en diensten te vervoeren waardoor Nederland ook meer kan verdienen.;1;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;8;Stap 1;Nederland ligt centraal en op een handige positie om export naar andere landen in de EU te brengen waardoor de export makkelijker wordt. OOk is Nederland deel van de EU en heeft het daarmee voordelen om te handelen met andere landen uit de EU.;Stap 2;Omdat Nederland deel is van de EU zijn er bijna tot geen verheffingen en is er vrijhandel waardoor het heel makkelijk is om te exporteren naar andere landen in de Europese Unie.;1;1;2;74;landen, centraal, handelen;export, EU, makkelijker;verheffingen, vrijhandel, exporteren;geen, makkelijk, Nederland;4;6;De lidmaatschap van de EU is goed voor de Nederlandse export, omdat Nederland dan met meer landen uit de EU kan handelen.;0;Nederland kan makkelijker importeren en exporteren met andere EU landen.;1;"omdat de mensen in de eu vanuit zijn eigen land ook kunnen werken zo is de nederlandse eu goed voor de export in nederland	";0;7;3;"Als er meer landen in de EU zitten zijn er meer landen zijn waar Nederland goedkoop heen kunnen exporteren.	";1;...dus nederland kan met elk land uit de EU handelen en dus veel exporteren zonder belemeringen;1;"dat is goed voor de Nederlandse export want, dan kan nederland ook binnen de EU omporteren. en hoeven ze niet meerdere kosten te betalen.	";0;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;9;Stap 1;door goederen te exporteren naar het buitenland buiten europa is er een wisselkoers en daardoor kunnen de prijsverschillen hoog zijn. Als je goederen exporteert moet je ook extra kosten betalen als je geen lid bent van de EU.;Stap 2;"maar als je lid bent van de EU is er de euro, dus de zelfde munteenheid. 
in de europese unie hoef je ook geen extra kosten te betalen om je goederen te exporteren. Dus nederland kan zonder grote kosten goederen exporteren in europa.";0;0;0;86;wisselkoers, prijsverschillen, EU;exporteren, geen, hoog;geen, extra, kosten;euro, munteenheid, exporteren;5;5;"als de producten buiten de EU gaan hebben ze meer kosten omdat naar die landen te exporten	";0;zo is er vrijhandel in de export in de EU en dat scheeld heel veel in de kosten.;1;"door meer te kunnen/mogen verkopen in verschillende landen binnen de EU stijgt de exportwaarde	";1;5;5;je kan meer geld krijgen voor elke export van landen in EU die euro niet hebben;0;en er zitten geen extra kosten aan voor Nederlandse bedrijven die goederen moeten exporteren naar landen die in de EU zitten;1;"en dan betaald nederland geen extra geld voor het verkopen van de goederen aan landen die in de EU zitten	";1;;;;;;;;;;;;
4;Een groot deel van de Nederlandse export gaat naar landen in de Europese Unie (EU).;Leg in twee stappen uit dat het lidmaatschap van de EU goed is voor de Nederlandse export.;Stap 1;"
Door het lidmaatschap is er vrijhandel tussen de EU-landen mogelijk";Stap 2;en is het voordeliger (gemakkelijker) om te handelen.  ;10;Stap 1;Stap 1 is dat het lidmaatschap van de EU goed is voor de Nederlandse export aangezien Europeese landen met elkaar samen moeten werken door de lidmaatschap en kan Nederland daardoor goed geld verdienen door producten en diensten de importeren en exporteren naar de EU.;Stap 2;Stap 2 is dat het lidmaatschap van de EU goed is voor de Nederlands export omdat Nederland dan makkelijker producten en diensten kan exporteren naar de EU en landen uit de EU dan kunnen importeren naar Nederland omdat het door de lidmaatschap makkelijker is.;0;0;0;71;landen, elkaar, samen;lidmaatschap, goed, export;lidmaatschap, goed;makkelijker, Nederland;5;5;"De lidmaatschap van de EU is goed voor de Nederlandse export, omdat Nederland dan met meer landen uit de EU kan handelen.	";0;Het lidmaatschap in de EU is goed voor Nederland omdat een groot deel van de Nederlandse export gaat naar landen in de EU.;0;"De reden dat Dat het lidmaatschap van de EU goed is voor Nederlandse export is omdat Allen landen die lid zijn van de europes unie met de euro betaald.	";1;5;5;"De lidmaatschap van de EU is goed voor de Nederlandse export, omdat	";0;"Doordat er veel export is van Nederland naar de andere EU landen zal de lidmaatschap verbeteren. Dit komt omdat Nederland bij de Eu landen hoort. Nederland en de andere EU landen werken dus al goed samen.	";0;"Dus de lidmaatschap met de EU landen is goed voor de export, want zo vedient Nederland ook wat door dat te exporteren en hun dezelfde regels hebben als de andere EU landen.	";1;;;;;;;;;;;;
